path,layer,extension,line_count,size_bytes,work_package
ssis/11_sales/WWI_DW_Destination_DB.conmgr,ssis,conmgr,11,575,WP10_ssis_domain_orchestration
ssis/11_sales/WWI_Reject_Files.conmgr,ssis,conmgr,11,419,WP10_ssis_domain_orchestration
ssis/11_sales/WWI_Sales.dtproj,ssis,dtproj,63,1811,WP10_ssis_domain_orchestration
ssis/11_sales/WWI_Staging_DB.conmgr,ssis,conmgr,11,601,WP10_ssis_domain_orchestration
ssis/11_sales/build_sales_packages.py,ssis,py,827,38444,WP10_ssis_domain_orchestration
ssis/12_inventory/INV_Load_CycleCountVariance.dtsx,ssis,dtsx,543,29625,WP10_ssis_domain_orchestration
ssis/12_inventory/INV_Load_DailySnapshot.dtsx,ssis,dtsx,794,83978,WP10_ssis_domain_orchestration
ssis/12_inventory/INV_Load_Replenishment.dtsx,ssis,dtsx,798,75405,WP10_ssis_domain_orchestration
ssis/12_inventory/INV_Load_StockTransfer.dtsx,ssis,dtsx,792,86355,WP10_ssis_domain_orchestration
ssis/12_inventory/INV_Reconcile_OnHand.dtsx,ssis,dtsx,484,27134,WP10_ssis_domain_orchestration
ssis/12_inventory/Project.params,ssis,params,250,14335,WP10_ssis_domain_orchestration
ssis/12_inventory/WWI_DW_Destination_DB.conmgr,ssis,conmgr,11,575,WP10_ssis_domain_orchestration
ssis/12_inventory/WWI_Inventory.dtproj,ssis,dtproj,56,1602,WP10_ssis_domain_orchestration
ssis/12_inventory/WWI_Reject_Files.conmgr,ssis,conmgr,11,419,WP10_ssis_domain_orchestration
ssis/12_inventory/WWI_Staging_DB.conmgr,ssis,conmgr,11,601,WP10_ssis_domain_orchestration
ssis/12_inventory/build_inventory_packages.py,ssis,py,652,31145,WP10_ssis_domain_orchestration
ssis/13_procurement/PRC_Export_SupplierStatement.dtsx,ssis,dtsx,702,59719,WP10_ssis_domain_orchestration
ssis/13_procurement/PRC_Load_ContractCompliance.dtsx,ssis,dtsx,540,30238,WP10_ssis_domain_orchestration
ssis/13_procurement/PRC_Load_PurchaseSpend.dtsx,ssis,dtsx,860,97149,WP10_ssis_domain_orchestration
ssis/13_procurement/PRC_Load_ReceiptMatching.dtsx,ssis,dtsx,931,105600,WP10_ssis_domain_orchestration
ssis/13_procurement/PRC_Load_SupplierScorecard.dtsx,ssis,dtsx,718,66285,WP10_ssis_domain_orchestration
ssis/13_procurement/Project.params,ssis,params,250,14335,WP10_ssis_domain_orchestration
ssis/13_procurement/WWI_Archive_Files.conmgr,ssis,conmgr,11,433,WP10_ssis_domain_orchestration
ssis/13_procurement/WWI_DW_Destination_DB.conmgr,ssis,conmgr,11,575,WP10_ssis_domain_orchestration
ssis/13_procurement/WWI_Procurement.dtproj,ssis,dtproj,59,1711,WP10_ssis_domain_orchestration
ssis/13_procurement/WWI_Reject_Files.conmgr,ssis,conmgr,11,419,WP10_ssis_domain_orchestration
ssis/13_procurement/WWI_Staging_DB.conmgr,ssis,conmgr,11,601,WP10_ssis_domain_orchestration
ssis/13_procurement/build_procurement_packages.py,ssis,py,715,34443,WP10_ssis_domain_orchestration
ssis/14_customer_360/C360_Build_ChurnFlags.dtsx,ssis,dtsx,806,80629,WP10_ssis_domain_orchestration
ssis/14_customer_360/C360_Build_CustomerProfile.dtsx,ssis,dtsx,869,86076,WP10_ssis_domain_orchestration
ssis/14_customer_360/C360_Build_LoyaltyOverlay.dtsx,ssis,dtsx,683,50673,WP10_ssis_domain_orchestration
ssis/14_customer_360/C360_Build_RollingMetrics.dtsx,ssis,dtsx,730,61664,WP10_ssis_domain_orchestration
ssis/14_customer_360/C360_Publish_Segments.dtsx,ssis,dtsx,721,52780,WP10_ssis_domain_orchestration
ssis/14_customer_360/Project.params,ssis,params,250,14335,WP10_ssis_domain_orchestration
ssis/14_customer_360/WWI_Customer360.dtproj,ssis,dtproj,56,1609,WP10_ssis_domain_orchestration
ssis/14_customer_360/WWI_DW_Destination_DB.conmgr,ssis,conmgr,11,575,WP10_ssis_domain_orchestration
ssis/14_customer_360/WWI_Reject_Files.conmgr,ssis,conmgr,11,419,WP10_ssis_domain_orchestration
ssis/14_customer_360/WWI_Staging_DB.conmgr,ssis,conmgr,11,601,WP10_ssis_domain_orchestration
ssis/14_customer_360/build_customer360_packages.py,ssis,py,783,39034,WP10_ssis_domain_orchestration
ssis/15_error_handling/ERR_Handle_PackageFailure.dtsx,ssis,dtsx,636,32931,WP10_ssis_domain_orchestration
ssis/15_error_handling/ERR_Notify_Operations.dtsx,ssis,dtsx,524,28652,WP10_ssis_domain_orchestration
ssis/15_error_handling/ERR_Quarantine_BadFiles.dtsx,ssis,dtsx,605,30795,WP10_ssis_domain_orchestration
ssis/15_error_handling/ERR_Reconcile_RowCounts.dtsx,ssis,dtsx,762,69731,WP10_ssis_domain_orchestration
ssis/15_error_handling/ERR_Retry_FailedSteps.dtsx,ssis,dtsx,906,48285,WP10_ssis_domain_orchestration
ssis/15_error_handling/ERR_Route_RejectedRows.dtsx,ssis,dtsx,754,65540,WP10_ssis_domain_orchestration
ssis/15_error_handling/Project.params,ssis,params,250,14335,WP10_ssis_domain_orchestration
ssis/15_error_handling/WWI_Archive_Files.conmgr,ssis,conmgr,11,433,WP10_ssis_domain_orchestration
ssis/15_error_handling/WWI_DW_Destination_DB.conmgr,ssis,conmgr,11,575,WP10_ssis_domain_orchestration
ssis/15_error_handling/WWI_ErrorHandling.dtproj,ssis,dtproj,66,1905,WP10_ssis_domain_orchestration
ssis/15_error_handling/WWI_Inbound_Files.conmgr,ssis,conmgr,11,423,WP10_ssis_domain_orchestration
ssis/15_error_handling/WWI_Reject_Files.conmgr,ssis,conmgr,11,419,WP10_ssis_domain_orchestration
ssis/15_error_handling/WWI_Staging_DB.conmgr,ssis,conmgr,11,601,WP10_ssis_domain_orchestration
ssis/15_error_handling/build_error_handling_packages.py,ssis,py,809,37240,WP10_ssis_domain_orchestration
ssis/99_maintenance/MNT_Archive_ProcessedFiles.dtsx,ssis,dtsx,575,29708,WP10_ssis_domain_orchestration
ssis/99_maintenance/MNT_Check_DiskSpace.dtsx,ssis,dtsx,817,63706,WP10_ssis_domain_orchestration
ssis/99_maintenance/MNT_Purge_ControlHistory.dtsx,ssis,dtsx,600,30215,WP10_ssis_domain_orchestration
ssis/99_maintenance/MNT_Purge_StagingHistory.dtsx,ssis,dtsx,562,30683,WP10_ssis_domain_orchestration
ssis/99_maintenance/MNT_Rebuild_Indexes.dtsx,ssis,dtsx,554,30702,WP10_ssis_domain_orchestration
ssis/99_maintenance/MNT_Update_Statistics.dtsx,ssis,dtsx,517,27484,WP10_ssis_domain_orchestration
ssis/99_maintenance/MNT_Validate_Configuration.dtsx,ssis,dtsx,615,34603,WP10_ssis_domain_orchestration
ssis/99_maintenance/Project.params,ssis,params,250,14335,WP10_ssis_domain_orchestration
ssis/99_maintenance/WWI_Archive_Files.conmgr,ssis,conmgr,11,433,WP10_ssis_domain_orchestration
ssis/99_maintenance/WWI_DW_Destination_DB.conmgr,ssis,conmgr,11,575,WP10_ssis_domain_orchestration
ssis/99_maintenance/WWI_Inbound_Files.conmgr,ssis,conmgr,11,423,WP10_ssis_domain_orchestration
ssis/99_maintenance/WWI_Maintenance.dtproj,ssis,dtproj,67,1926,WP10_ssis_domain_orchestration
ssis/99_maintenance/WWI_Staging_DB.conmgr,ssis,conmgr,11,601,WP10_ssis_domain_orchestration
ssis/99_maintenance/build_maintenance_packages.py,ssis,py,915,43766,WP10_ssis_domain_orchestration
tools/catalog/build_catalog.py,build-tooling,py,1537,67309,
tools/inventory/build_inventories.py,build-tooling,py,256,9199,
tools/ssisgen/patterns.py,build-tooling,py,185,7312,
tools/ssisgen/project.py,build-tooling,py,173,8321,
tools/ssisgen/ssisgen.py,build-tooling,py,1127,58210,
validation/README.md,validation,md,107,5265,
validation/checks/check_control_framework_integration.py,validation,py,166,6967,WP13_validation_docs
validation/checks/check_control_object_columns.py,validation,py,155,6424,WP13_validation_docs
validation/checks/check_orphan_objects.py,validation,py,158,6063,WP13_validation_docs
validation/checks/check_source_to_target_coverage.py,validation,py,188,8748,WP13_validation_docs
validation/checks/estatelib.py,validation,py,373,13378,WP13_validation_docs
validation/checks/extract_package_dependency_graph.py,validation,py,276,10403,WP13_validation_docs
validation/checks/run_deep_checks.py,validation,py,74,2459,WP13_validation_docs
validation/runtime/01_control_framework_health.sql,validation,sql,121,4173,WP13_validation_docs
validation/runtime/02_row_count_reconciliation.sql,validation,sql,120,4509,WP13_validation_docs
validation/runtime/03_dimension_fact_integrity.sql,validation,sql,129,4743,WP13_validation_docs
validation/runtime/04_regional_divergence.sql,validation,sql,140,5941,WP13_validation_docs
validation/runtime/README.md,validation,md,45,2351,WP13_validation_docs
validation/static/run_all_checks.py,validation,py,472,20925,
workload-drivers/order-insert/MultithreadedOrderInsert/App.config,base-sample,config,18,952,
workload-drivers/order-insert/MultithreadedOrderInsert/ErrorFormMain.Designer.cs,base-sample,cs,111,5069,
workload-drivers/order-insert/MultithreadedOrderInsert/ErrorFormMain.cs,base-sample,cs,32,721,
workload-drivers/order-insert/MultithreadedOrderInsert/ErrorFormMain.resx,base-sample,resx,120,5629,
workload-drivers/order-insert/MultithreadedOrderInsert/MultithreadedOrderInsert.csproj,base-sample,csproj,100,4342,
workload-drivers/order-insert/MultithreadedOrderInsert/MultithreadedOrderInsertMain.Designer.cs,base-sample,cs,178,8660,
workload-drivers/order-insert/MultithreadedOrderInsert/MultithreadedOrderInsertMain.cs,base-sample,cs,214,9097,
workload-drivers/order-insert/MultithreadedOrderInsert/MultithreadedOrderInsertMain.resx,base-sample,resx,126,6345,
workload-drivers/order-insert/MultithreadedOrderInsert/Program.cs,base-sample,cs,22,556,
workload-drivers/order-insert/MultithreadedOrderInsert/Properties/AssemblyInfo.cs,base-sample,cs,36,1435,
workload-drivers/order-insert/MultithreadedOrderInsert/Properties/Resources.Designer.cs,base-sample,cs,63,2765,
workload-drivers/order-insert/MultithreadedOrderInsert/Properties/Resources.resx,base-sample,resx,117,5427,
workload-drivers/order-insert/MultithreadedOrderInsert/Properties/Settings.Designer.cs,base-sample,cs,38,1504,
workload-drivers/order-insert/MultithreadedOrderInsert/Properties/Settings.settings,base-sample,settings,9,435,
workload-drivers/order-insert/MultithreadedOrderInsertWorkload.sln,base-sample,sln,22,1017,
workload-drivers/order-insert/README.md,base-sample,md,68,2290,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert.sln,base-sample,sln,22,1041,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/App.config,base-sample,config,18,976,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/ErrorFormMain.Designer.cs,base-sample,cs,110,5055,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/ErrorFormMain.cs,base-sample,cs,32,721,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/ErrorFormMain.resx,base-sample,resx,123,6000,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/MultithreadedInMemoryTableInsert.csproj,base-sample,csproj,99,4362,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/MultithreadedInMemoryTableInsertMain.Designer.cs,base-sample,cs,249,12120,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/MultithreadedInMemoryTableInsertMain.cs,base-sample,cs,154,5787,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/MultithreadedInMemoryTableInsertMain.resx,base-sample,resx,123,5956,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/Program.cs,base-sample,cs,22,564,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/Properties/AssemblyInfo.cs,base-sample,cs,36,1435,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/Properties/Resources.Designer.cs,base-sample,cs,71,2823,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/Properties/Resources.resx,base-sample,resx,117,5427,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/Properties/Settings.Designer.cs,base-sample,cs,38,1512,
workload-drivers/vehicle-location-insert/MultithreadedInMemoryTableInsert/Properties/Settings.settings,base-sample,settings,9,435,
workload-drivers/vehicle-location-insert/README.md,base-sample,md,79,3418,
workload-drivers/vehicle-location-insert/VehicleLocation.sql,base-sample,sql,146,4289,
wwi-app/.bowerrc,base-sample,none,3,33,
wwi-app/.gitignore,base-sample,none,12,142,
wwi-app/Controllers/FrontEndController.Static.cs,base-sample,cs,83,2321,
wwi-app/Controllers/FrontEndController.cs,base-sample,cs,84,3403,
wwi-app/Controllers/ODataController.cs,base-sample,cs,968,33802,
wwi-app/Controllers/ODataController.tt,base-sample,tt,87,2777,
wwi-app/Controllers/TableController.cs,base-sample,cs,107,4098,
wwi-app/Controllers/TableController.tt,base-sample,tt,41,1274,
wwi-app/Program.cs,base-sample,cs,24,542,
wwi-app/Startup.cs,base-sample,cs,115,4024,
wwi-app/Views/FrontEnd/BuyingGroups.cshtml,base-sample,cshtml,59,2243,
wwi-app/Views/FrontEnd/Cities.cshtml,base-sample,cshtml,67,2829,
wwi-app/Views/FrontEnd/Colors.cshtml,base-sample,cshtml,59,2182,
wwi-app/Views/FrontEnd/Contact.cshtml,base-sample,cshtml,12,740,
wwi-app/Views/FrontEnd/Countries.cshtml,base-sample,cshtml,97,4479,
wwi-app/Views/FrontEnd/CustomerCategories.cshtml,base-sample,cshtml,59,2275,
wwi-app/Views/FrontEnd/CustomerTransactions.cshtml,base-sample,cshtml,12,344,
wwi-app/Views/FrontEnd/Customers.cshtml,base-sample,cshtml,136,9489,
wwi-app/Views/FrontEnd/Dashboard.cshtml,base-sample,cshtml,44,1352,
wwi-app/Views/FrontEnd/Deals.cshtml,base-sample,cshtml,83,5745,
wwi-app/Views/FrontEnd/DeliveryMethods.cshtml,base-sample,cshtml,59,2257,
wwi-app/Views/FrontEnd/Index.cshtml,base-sample,cshtml,105,5336,
wwi-app/Views/FrontEnd/Invoices.cshtml,base-sample,cshtml,12,270,
wwi-app/Views/FrontEnd/Offers.cshtml,base-sample,cshtml,124,5302,
wwi-app/Views/FrontEnd/PackageTypes.cshtml,base-sample,cshtml,59,2232,
wwi-app/Views/FrontEnd/PaymentMethods.cshtml,base-sample,cshtml,59,2248,
wwi-app/Views/FrontEnd/PurchaseOrders.cshtml,base-sample,cshtml,19,479,
wwi-app/Views/FrontEnd/SalesOrders.cshtml,base-sample,cshtml,23,586,
wwi-app/Views/FrontEnd/StateProvinces.cshtml,base-sample,cshtml,76,3391,
wwi-app/Views/FrontEnd/StockGroups.cshtml,base-sample,cshtml,59,2225,
wwi-app/Views/FrontEnd/StockItems.cshtml,base-sample,cshtml,17,513,
wwi-app/Views/FrontEnd/SupplierCategories.cshtml,base-sample,cshtml,59,2275,
wwi-app/Views/FrontEnd/SupplierTransactions.cshtml,base-sample,cshtml,13,345,
wwi-app/Views/FrontEnd/Suppliers.cshtml,base-sample,cshtml,141,7959,
wwi-app/Views/FrontEnd/TransactionTypes.cshtml,base-sample,cshtml,59,2264,
wwi-app/Views/Shared/Error.cshtml,base-sample,cshtml,14,710,
wwi-app/Views/Shared/_CustomerTransactionsForm.cshtml,base-sample,cshtml,69,3978,
wwi-app/Views/Shared/_CustomerTransactionsTable.cshtml,base-sample,cshtml,14,405,
wwi-app/Views/Shared/_InvoicesForm.cshtml,base-sample,cshtml,54,5763,
wwi-app/Views/Shared/_InvoicesTable.cshtml,base-sample,cshtml,14,392,
wwi-app/Views/Shared/_Layout.cshtml,base-sample,cshtml,166,9168,
wwi-app/Views/Shared/_PurchaseOrdersEdit.cshtml,base-sample,cshtml,54,3446,
wwi-app/Views/Shared/_PurchaseOrdersTable.cshtml,base-sample,cshtml,15,391,
wwi-app/Views/Shared/_SalesOrderLinesTable.cshtml,base-sample,cshtml,14,390,
wwi-app/Views/Shared/_SalesOrdersForm.cshtml,base-sample,cshtml,81,3993,
wwi-app/Views/Shared/_SalesOrdersTable.cshtml,base-sample,cshtml,15,398,
wwi-app/Views/Shared/_StockItemsForm.cshtml,base-sample,cshtml,135,8660,
wwi-app/Views/Shared/_StockItemsTable.cshtml,base-sample,cshtml,14,386,
wwi-app/Views/Shared/_SupplierTransactionsForm.cshtml,base-sample,cshtml,93,5818,
wwi-app/Views/Shared/_SupplierTransactionsTable.cshtml,base-sample,cshtml,14,395,
wwi-app/Views/Shared/_TemporalSlider.cshtml,base-sample,cshtml,17,671,
wwi-app/Views/Shared/_ValidationScriptsPartial.cshtml,base-sample,cshtml,18,1160,
wwi-app/Views/_ViewImports.cshtml,base-sample,cshtml,2,71,
wwi-app/Views/_ViewStart.cshtml,base-sample,cshtml,3,32,
wwi-app/appsettings.json,base-sample,json,133,7322,
wwi-app/bower.json,base-sample,json,18,379,
wwi-app/bundleconfig.json,base-sample,json,24,604,
wwi-app/wwi-app.csproj,base-sample,csproj,68,2516,
wwi-app/wwwroot/OData.tt,base-sample,tt,106,3389,
wwi-app/wwwroot/OData.yaml,base-sample,yaml,2302,77764,
wwi-app/wwwroot/css/site.css,base-sample,css,49,836,
wwi-app/wwwroot/css/site.min.css,base-sample,css,1,301,
wwi-app/wwwroot/favicon.ico,base-sample,ico,1,1150,
wwi-app/wwwroot/images/banner1.svg,base-sample,svg,36,9813,
wwi-app/wwwroot/images/banner2.svg,base-sample,svg,67,8624,
wwi-app/wwwroot/images/banner3.svg,base-sample,svg,44,9898,
wwi-app/wwwroot/images/banner4.svg,base-sample,svg,1,12291,
wwi-app/wwwroot/js/BuyingGroups.js,base-sample,js,82,3053,
wwi-app/wwwroot/js/Cities.js,base-sample,js,97,3618,
wwi-app/wwwroot/js/Colors.js,base-sample,js,82,2958,
wwi-app/wwwroot/js/Countries.js,base-sample,js,94,3554,
wwi-app/wwwroot/js/CustomerCategories.js,base-sample,js,82,3134,
wwi-app/wwwroot/js/CustomerTransactions.Edit.js,base-sample,js,46,1645,
wwi-app/wwwroot/js/CustomerTransactions.Table.js,base-sample,js,24,1043,
wwi-app/wwwroot/js/CustomerTransactions.js,base-sample,js,1,3,
wwi-app/wwwroot/js/Customers.CustomerTransactionsTable.js,base-sample,js,27,1106,
wwi-app/wwwroot/js/Customers.InvoicesTable.js,base-sample,js,25,1018,
wwi-app/wwwroot/js/Customers.SalesOrdersTable.js,base-sample,js,25,1110,
wwi-app/wwwroot/js/Customers.js,base-sample,js,114,4482,
wwi-app/wwwroot/js/Dashboard.js,base-sample,js,85,3293,
wwi-app/wwwroot/js/Deals.js,base-sample,js,87,3231,
wwi-app/wwwroot/js/DeliveryMethods.js,base-sample,js,80,3018,
wwi-app/wwwroot/js/Invoices.Edit.js,base-sample,js,46,1623,
wwi-app/wwwroot/js/Invoices.Table.js,base-sample,js,24,984,
wwi-app/wwwroot/js/Invoices.js,base-sample,js,3,130,
wwi-app/wwwroot/js/PackageTypes.js,base-sample,js,82,3053,
wwi-app/wwwroot/js/PaymentMethods.js,base-sample,js,80,3003,
wwi-app/wwwroot/js/PurchaseOrders.Edit.js,base-sample,js,73,2770,
wwi-app/wwwroot/js/PurchaseOrders.Table.js,base-sample,js,25,1042,
wwi-app/wwwroot/js/PurchaseOrders.js,base-sample,js,15,478,
wwi-app/wwwroot/js/SalesOrders.Edit.js,base-sample,js,73,2678,
wwi-app/wwwroot/js/SalesOrders.Table.js,base-sample,js,24,1019,
wwi-app/wwwroot/js/SalesOrders.js,base-sample,js,14,426,
wwi-app/wwwroot/js/StateProvinces.js,base-sample,js,93,3634,
wwi-app/wwwroot/js/StockGroups.js,base-sample,js,82,3038,
wwi-app/wwwroot/js/StockItems.Edit.js,base-sample,js,62,2150,
wwi-app/wwwroot/js/StockItems.Table.js,base-sample,js,37,1553,
wwi-app/wwwroot/js/StockItems.js,base-sample,js,1,3,
wwi-app/wwwroot/js/SupplierCategories.js,base-sample,js,82,3134,
wwi-app/wwwroot/js/SupplierTransactions.Edit.js,base-sample,js,40,1511,
wwi-app/wwwroot/js/SupplierTransactions.Table.js,base-sample,js,24,1035,
wwi-app/wwwroot/js/SupplierTransactions.js,base-sample,js,1,3,
wwi-app/wwwroot/js/Suppliers.PurchaseOrderTable.js,base-sample,js,22,872,
wwi-app/wwwroot/js/Suppliers.StockItemsTable.js,base-sample,js,31,1302,
wwi-app/wwwroot/js/Suppliers.SupplierTransactionsTable.js,base-sample,js,22,1025,
wwi-app/wwwroot/js/Suppliers.js,base-sample,js,111,4335,
wwi-app/wwwroot/js/TransactionTypes.js,base-sample,js,82,3113,
wwi-app/wwwroot/js/_TimeTravel.js,base-sample,js,41,1548,
wwi-app/wwwroot/lib/bootstrap/.bower.json,base-sample,json,44,920,
wwi-app/wwwroot/lib/bootstrap/CHANGELOG.md,base-sample,md,5,425,
wwi-app/wwwroot/lib/bootstrap/Gemfile,base-sample,none,6,127,
wwi-app/wwwroot/lib/bootstrap/Gemfile.lock,base-sample,lock,43,903,
wwi-app/wwwroot/lib/bootstrap/Gruntfile.js,base-sample,js,511,14386,
wwi-app/wwwroot/lib/bootstrap/ISSUE_TEMPLATE.md,base-sample,md,22,1143,
wwi-app/wwwroot/lib/bootstrap/LICENSE,base-sample,none,21,1085,
wwi-app/wwwroot/lib/bootstrap/README.md,base-sample,md,142,8056,
wwi-app/wwwroot/lib/bootstrap/bower.json,base-sample,json,34,641,
wwi-app/wwwroot/lib/bootstrap/dist/css/bootstrap-theme.css,base-sample,css,587,26132,
wwi-app/wwwroot/lib/bootstrap/dist/css/bootstrap-theme.css.map,base-sample,map,1,47706,
wwi-app/wwwroot/lib/bootstrap/dist/css/bootstrap-theme.min.css,base-sample,css,6,23409,
wwi-app/wwwroot/lib/bootstrap/dist/css/bootstrap-theme.min.css.map,base-sample,map,1,25648,
wwi-app/wwwroot/lib/bootstrap/dist/css/bootstrap.css,base-sample,css,6757,146010,
wwi-app/wwwroot/lib/bootstrap/dist/css/bootstrap.css.map,base-sample,map,1,389287,
wwi-app/wwwroot/lib/bootstrap/dist/css/bootstrap.min.css,base-sample,css,6,121200,
wwi-app/wwwroot/lib/bootstrap/dist/css/bootstrap.min.css.map,base-sample,map,1,542194,
wwi-app/wwwroot/lib/bootstrap/dist/fonts/glyphicons-halflings-regular.eot,base-sample,eot,194,20127,
wwi-app/wwwroot/lib/bootstrap/dist/fonts/glyphicons-halflings-regular.svg,base-sample,svg,288,108738,
wwi-app/wwwroot/lib/bootstrap/dist/fonts/glyphicons-halflings-regular.ttf,base-sample,ttf,953,45404,
wwi-app/wwwroot/lib/bootstrap/dist/fonts/glyphicons-halflings-regular.woff,base-sample,woff,186,23424,
wwi-app/wwwroot/lib/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2,base-sample,woff2,159,18028,
wwi-app/wwwroot/lib/bootstrap/dist/js/bootstrap.js,base-sample,js,2377,69707,
wwi-app/wwwroot/lib/bootstrap/dist/js/bootstrap.min.js,base-sample,js,7,37045,
wwi-app/wwwroot/lib/bootstrap/dist/js/npm.js,base-sample,js,13,484,
wwi-app/wwwroot/lib/bootstrap/fonts/glyphicons-halflings-regular.eot,base-sample,eot,194,20127,
wwi-app/wwwroot/lib/bootstrap/fonts/glyphicons-halflings-regular.svg,base-sample,svg,288,108738,
wwi-app/wwwroot/lib/bootstrap/fonts/glyphicons-halflings-regular.ttf,base-sample,ttf,953,45404,
wwi-app/wwwroot/lib/bootstrap/fonts/glyphicons-halflings-regular.woff,base-sample,woff,186,23424,
wwi-app/wwwroot/lib/bootstrap/fonts/glyphicons-halflings-regular.woff2,base-sample,woff2,159,18028,
wwi-app/wwwroot/lib/bootstrap/grunt/.jshintrc,base-sample,none,7,119,
wwi-app/wwwroot/lib/bootstrap/grunt/bs-commonjs-generator.js,base-sample,js,30,990,
wwi-app/wwwroot/lib/bootstrap/grunt/bs-glyphicons-data-generator.js,base-sample,js,42,1405,
wwi-app/wwwroot/lib/bootstrap/grunt/bs-lessdoc-parser.js,base-sample,js,237,6075,
wwi-app/wwwroot/lib/bootstrap/grunt/bs-raw-files-generator.js,base-sample,js,44,1349,
wwi-app/wwwroot/lib/bootstrap/grunt/change-version.js,base-sample,js,109,2909,
wwi-app/wwwroot/lib/bootstrap/grunt/configBridge.json,base-sample,json,46,1395,
wwi-app/wwwroot/lib/bootstrap/grunt/npm-shrinkwrap.json,base-sample,json,2679,93626,
wwi-app/wwwroot/lib/bootstrap/grunt/sauce_browsers.yml,base-sample,yml,82,1439,
wwi-app/wwwroot/lib/bootstrap/js/.jscsrc,base-sample,none,42,2154,
wwi-app/wwwroot/lib/bootstrap/js/.jshintrc,base-sample,none,15,277,
wwi-app/wwwroot/lib/bootstrap/js/affix.js,base-sample,js,162,4838,
wwi-app/wwwroot/lib/bootstrap/js/alert.js,base-sample,js,94,2284,
wwi-app/wwwroot/lib/bootstrap/js/button.js,base-sample,js,125,3824,
wwi-app/wwwroot/lib/bootstrap/js/carousel.js,base-sample,js,237,7141,
wwi-app/wwwroot/lib/bootstrap/js/collapse.js,base-sample,js,212,5991,
wwi-app/wwwroot/lib/bootstrap/js/dropdown.js,base-sample,js,165,4743,
wwi-app/wwwroot/lib/bootstrap/js/modal.js,base-sample,js,339,9987,
wwi-app/wwwroot/lib/bootstrap/js/popover.js,base-sample,js,108,3163,
wwi-app/wwwroot/lib/bootstrap/js/scrollspy.js,base-sample,js,172,4707,
wwi-app/wwwroot/lib/bootstrap/js/tab.js,base-sample,js,155,3905,
wwi-app/wwwroot/lib/bootstrap/js/tooltip.js,base-sample,js,520,16719,
wwi-app/wwwroot/lib/bootstrap/js/transition.js,base-sample,js,59,1831,
wwi-app/wwwroot/lib/bootstrap/less/.csscomb.json,base-sample,json,304,8099,
wwi-app/wwwroot/lib/bootstrap/less/.csslintrc,base-sample,none,19,456,
wwi-app/wwwroot/lib/bootstrap/less/alerts.less,base-sample,less,73,1518,
wwi-app/wwwroot/lib/bootstrap/less/badges.less,base-sample,less,66,1199,
wwi-app/wwwroot/lib/bootstrap/less/bootstrap.less,base-sample,less,56,1291,
wwi-app/wwwroot/lib/bootstrap/less/breadcrumbs.less,base-sample,less,26,594,
wwi-app/wwwroot/lib/bootstrap/less/button-groups.less,base-sample,less,244,5680,
wwi-app/wwwroot/lib/bootstrap/less/buttons.less,base-sample,less,166,3662,
wwi-app/wwwroot/lib/bootstrap/less/carousel.less,base-sample,less,270,5651,
wwi-app/wwwroot/lib/bootstrap/less/close.less,base-sample,less,34,764,
wwi-app/wwwroot/lib/bootstrap/less/code.less,base-sample,less,69,1401,
wwi-app/wwwroot/lib/bootstrap/less/component-animations.less,base-sample,less,33,666,
wwi-app/wwwroot/lib/bootstrap/less/dropdowns.less,base-sample,less,216,4876,
wwi-app/wwwroot/lib/bootstrap/less/forms.less,base-sample,less,613,15822,
wwi-app/wwwroot/lib/bootstrap/less/glyphicons.less,base-sample,less,305,19807,
wwi-app/wwwroot/lib/bootstrap/less/grid.less,base-sample,less,84,1387,
wwi-app/wwwroot/lib/bootstrap/less/input-groups.less,base-sample,less,171,4285,
wwi-app/wwwroot/lib/bootstrap/less/jumbotron.less,base-sample,less,54,1152,
wwi-app/wwwroot/lib/bootstrap/less/labels.less,base-sample,less,64,1079,
wwi-app/wwwroot/lib/bootstrap/less/list-group.less,base-sample,less,130,3124,
wwi-app/wwwroot/lib/bootstrap/less/media.less,base-sample,less,66,900,
wwi-app/wwwroot/lib/bootstrap/less/mixins.less,base-sample,less,40,1136,
wwi-app/wwwroot/lib/bootstrap/less/mixins/alerts.less,base-sample,less,14,257,
wwi-app/wwwroot/lib/bootstrap/less/mixins/background-variant.less,base-sample,less,9,151,
wwi-app/wwwroot/lib/bootstrap/less/mixins/border-radius.less,base-sample,less,18,468,
